Submission id,PROLIFIC_PID,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Employment-sector,Knowledge of software development techniques,Company size,Company type,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
669595082cdee88b32e253e8,64dd27e89ef24c0b30506762,RETURNED,Not Applicable,2024-07-15T21:30:56.748000Z,,,2024-07-23T17:26:05.467519Z,,,221,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695954d2419befab8a64935,5c1a85dcc8a84e0001a84370,RETURNED,Not Applicable,2024-07-15T21:32:04.503000Z,,,2024-07-23T17:26:05.485049Z,,,3636,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695957db9d849fe9c179de4,5f19dc86afa07c0894f60578,RETURNED,Not Applicable,2024-07-15T21:32:45.094000Z,,,2024-07-23T17:26:05.487438Z,,,607,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669596722cdee88b32e25422,64ad27b64d3188d91a83ca3e,RETURNED,Not Applicable,2024-07-15T21:36:56.551000Z,,,2024-07-23T17:26:05.495133Z,,,83,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669596735f757e3fe7c219e9,64d6c42e2328deb02a2fedb9,RETURNED,Not Applicable,2024-07-15T21:37:32.046000Z,,,2024-07-23T17:26:05.496353Z,,,1561,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695968c77fd265331615057,65ba822477de264745598704,RETURNED,Not Applicable,2024-07-15T21:37:25.015000Z,,,2024-07-23T17:26:05.504831Z,,,120,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669597b3430c658512e3a307,5e8a69c836bc63718a82cb90,RETURNED,Not Applicable,2024-07-15T21:42:17.901000Z,,,2024-07-23T17:26:05.522397Z,,,1736,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669598030f8d256c9133c6e6,62e0b085af78cf65fe501953,RETURNED,Not Applicable,2024-07-15T21:44:04.158000Z,,,2024-07-23T17:26:05.531626Z,,,3523,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695983182fd54349473cf62,5e8ef2059eeb7a1af7502f3c,RETURNED,Not Applicable,2024-07-15T21:44:21.295000Z,,,2024-07-23T17:26:05.541207Z,,,730,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959886311598b266598330,656e0e94f8ac1b53b1373bae,RETURNED,Not Applicable,2024-07-15T21:46:05.322000Z,,,2024-07-23T17:26:05.547460Z,,,80,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695989bfc7fb5d8e96b9988,63112d166c18ea59f6b05400,RETURNED,Not Applicable,2024-07-15T21:46:11.197000Z,,,2024-07-23T17:26:05.573408Z,,,1563,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669598d51338923e84326ace,66073c6a0536e34fc19a8ee2,RETURNED,Not Applicable,2024-07-15T21:47:10.054000Z,,,2024-07-23T17:26:05.597633Z,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669599809c791fb6cd121576,5d0ac7504d57690017a355ef,RETURNED,Not Applicable,2024-07-15T21:49:56.837000Z,,,2024-07-23T17:26:05.582202Z,,,3386,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959a49fbe73f9e00575f43,6668744383d3bd4686504a14,RETURNED,Not Applicable,2024-07-15T21:56:02.084000Z,2024-07-15T22:13:52.652000Z,,2024-07-23T17:26:05.601795Z,,NOCODE,20,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959bcb311598b2665983c2,55d3586fda14d7000e9531d9,RETURNED,Not Applicable,2024-07-15T21:59:46.328000Z,,,2024-07-23T17:26:05.618028Z,,,2444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959bed09c24c547e33fdb6,645005f03fb72ab1bb1a88b1,RETURNED,Not Applicable,2024-07-15T22:00:16.376000Z,,,2024-07-23T17:26:05.624313Z,,,588,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959c8b4606d0d66a7ee0d9,63efaace5197dda4627d742f,RETURNED,Not Applicable,2024-07-15T22:02:56.807000Z,,,2024-07-23T17:26:05.628936Z,,,4110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959d0c5e31ee4dee59d683,65f6e1abe3931d0da1de33dd,RETURNED,Not Applicable,2024-07-15T22:05:19.390000Z,,,2024-07-23T17:26:05.649476Z,,,535,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959d44c23a8a9ceb574f30,5aede0d30ccc2e0001858c7e,RETURNED,Not Applicable,2024-07-15T22:08:39.565000Z,,,2024-07-23T17:26:05.655214Z,,,643,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959db60db8a291f060325b,64136fca174b34ba3a481cfd,RETURNED,Not Applicable,2024-07-15T22:07:57.392000Z,,,2024-07-23T17:26:05.662901Z,,,3674,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959e0114b1404de30e494c,65654bb65a81489784483bf0,RETURNED,Not Applicable,2024-07-15T22:09:13.741000Z,,,2024-07-23T17:26:05.668394Z,,,208,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959e1fafac9d73f2a3a5f7,5c1b9212bfd9220001a9ada0,RETURNED,Not Applicable,2024-07-15T22:09:58.198000Z,,,2024-07-23T17:26:05.672516Z,,,4416,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959efd0c5488348a2c9e45,612e6569f68929afb886fb5c,RETURNED,Not Applicable,2024-07-15T22:13:21.926000Z,,,2024-07-23T17:26:05.682722Z,,,2644,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a04d4606d0d66a7ee194,6661bc3e3de765933ac65966,RETURNED,Not Applicable,2024-07-15T22:18:58.434000Z,,,2024-07-23T17:26:05.689245Z,,,98,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a1ea3bec04d71459eb0c,6474c771b51a23115627d86c,RETURNED,Not Applicable,2024-07-15T22:25:46.250000Z,,,2024-07-23T17:26:05.692407Z,,,311,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a2913bec04d71459eb35,6414da4319877aa1e31c301b,RETURNED,Not Applicable,2024-07-15T22:28:50.247000Z,,,2024-07-23T17:26:05.711180Z,,,4114,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a6b7311598b2665985e2,6005bf78ff6a5287aba5661f,RETURNED,Not Applicable,2024-07-15T22:46:23.374000Z,,,2024-07-23T17:26:05.738357Z,,,1410,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695aa6a66bee0078c3c11ff,6657a85342393a2ea28d9c64,RETURNED,Not Applicable,2024-07-15T23:02:07.062000Z,,,2024-07-23T17:26:05.769489Z,,,258,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695af526a7d8eefadb15104,61115178c8a4bbd5832f32ba,RETURNED,Not Applicable,2024-07-15T23:23:10.175000Z,,,2024-07-23T17:26:05.812380Z,,,428,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695b0d112272a07f89d6200,5e97478f8b670f09dad1fd02,RETURNED,Not Applicable,2024-07-15T23:29:23.578000Z,,,2024-07-23T17:26:05.828365Z,,,1068,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695b770bc026862103e351a,57b8e70f35624400013d690c,RETURNED,Not Applicable,2024-07-15T23:57:40.310000Z,,,2024-07-23T17:26:05.832605Z,,,2933,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695b7f1fb297c4bda5a55e1,66327a37b492ebe7bdaa5f69,RETURNED,Not Applicable,2024-07-16T00:00:00.474000Z,,,2024-07-23T17:26:05.894776Z,,,495,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695bbd966bee0078c3c161c,56228e34ed6e5a0011c80590,RETURNED,Not Applicable,2024-07-16T00:16:30.638000Z,,,2024-07-23T17:26:05.904685Z,,,279,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695bcd04c396545fe33cfd8,6604722ff70cdd65875e2c6b,RETURNED,Not Applicable,2024-07-16T00:30:32.477000Z,,,2024-07-23T17:26:05.908071Z,,,658,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695bfa70372de54460a9775,5bf077098500d800010a99e0,RETURNED,Not Applicable,2024-07-16T00:32:44.811000Z,,,2024-07-23T17:26:05.918230Z,,,3679,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695ce771338923e843275b6,65c91cafa7dc9db70e3119c7,RETURNED,Not Applicable,2024-07-16T01:35:58.126000Z,,,2024-07-23T17:26:05.930055Z,,,152,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695ec06e772f6e0f22455d9,60d4477467e235cde30140a9,RETURNED,Not Applicable,2024-07-16T03:42:05.302000Z,,,2024-07-23T17:26:05.987169Z,,,342,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695f4bda2fbfdf837a22088,65ea7cb769de8a21b55ec74e,RETURNED,Not Applicable,2024-07-16T04:29:09.029000Z,,,2024-07-23T17:26:06.005497Z,,,24,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66960af9afac9d73f2a3bee9,5d472594d2b14b001aa5297b,RETURNED,Not Applicable,2024-07-16T05:54:01.401000Z,,,2024-07-23T17:26:06.014901Z,,,209,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66960edf7943a2c86157b16c,5b2ab03ea7cee100011e140d,RETURNED,Not Applicable,2024-07-16T06:11:16.322000Z,,,2024-07-23T17:26:06.039092Z,,,389,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6696101d6cf4e4237ea23d08,643808a66bb6ef1aff6bcf27,RETURNED,Not Applicable,2024-07-16T06:16:04.197000Z,,,2024-07-23T17:26:06.061370Z,,,808,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669612f4dd3fef46d96d259c,615fe53328089522ce2661ed,RETURNED,Not Applicable,2024-07-16T06:28:04.616000Z,,,2024-07-23T17:26:06.069728Z,,,198,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66961b3b34e7a05118565298,654ce8b3546bfee482c7bb82,RETURNED,Not Applicable,2024-07-16T07:03:23.263000Z,,,2024-07-23T17:26:06.104784Z,,,161,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669656a1446c940b88d9f7b5,5dee4083186bf9000d38dfde,RETURNED,Not Applicable,2024-07-16T11:16:53.887000Z,,,2024-07-23T17:26:06.131766Z,,,393,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669657c001de8ce2b7e2152b,659bed0447ff4ef6b9ea8b61,RETURNED,Not Applicable,2024-07-16T11:21:52.148000Z,,,2024-07-23T17:26:06.140735Z,,,73,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669658d61eef7a3335f25520,607cabdfb9addc46d23a0f19,RETURNED,Not Applicable,2024-07-16T11:26:14.626000Z,,,2024-07-23T17:26:06.143082Z,,,537,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66965914b1aff857645b3259,668d4f82a3c38c8026cedacc,RETURNED,Not Applicable,2024-07-16T11:27:23.853000Z,,,2024-07-23T17:26:06.151265Z,,,2,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66965a1abd564b646a6bc953,60db6cbfbdc2bef6285fe52c,RETURNED,Not Applicable,2024-07-16T11:42:00.074000Z,,,2024-07-23T17:26:06.162032Z,,,449,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66965a579d75d1ddcb87e779,5ea487ce2179512ba1456477,RETURNED,Not Applicable,2024-07-16T11:32:45.399000Z,,,2024-07-23T17:26:06.168868Z,,,434,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66965ad24c5f073f68977cb0,5fe34a3ae5e631f9ba990034,RETURNED,Not Applicable,2024-07-16T11:34:52.816000Z,,,2024-07-23T17:26:06.173577Z,,,777,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66965de87e59e0b10825366f,665d9157c142b7bc6842cb88,RETURNED,Not Applicable,2024-07-16T11:47:58.435000Z,,,2024-07-23T17:26:06.184584Z,,,26,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669661c58ed94c2610cd23a3,5ec409d9293dfe2a9a1ed020,RETURNED,Not Applicable,2024-07-16T12:04:33.163000Z,,,2024-07-23T17:26:06.191593Z,,,86,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669667e43c275039148e8847,578b4394ad1a6c0001466a6d,RETURNED,Not Applicable,2024-07-16T12:30:31.391000Z,,,2024-07-23T17:26:06.195725Z,,,1319,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958d9a5599e95ee061d99f,65104bae6377d9f5639bbc96,SCREENED OUT,Not Applicable,2024-07-15T20:59:11.317000Z,2024-07-15T21:05:41.878000Z,,2024-07-23T17:26:05.229183Z,391,NOCODE,409,Information Technology,Cloud computing,1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),55,Male,White,Canada,Canada,Canada,English,No,Full-Time
66958f930b5f7fac68b290ac,60ef17fc6ab784ee49426142,TIMED-OUT,Not Applicable,2024-07-15T21:07:36.296000Z,,,2024-07-23T17:26:05.302297Z,677910,,160,Information Technology,"Cloud computing, Version control, Database management",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6695a95e80e47d451a8ef3d2,665bbf3e7e8b1b87ca8cf60a,TIMED-OUT,Not Applicable,2024-07-15T22:57:44.455000Z,,,2024-07-23T17:26:05.752726Z,671302,,135,Information Technology,Don't know/Rather not say,1000+,Large private enterprise,42,Female,White,United States,United States,United States,English,Yes,Part-Time
669655ea31724f673608173d,664df16cef7b34ab62f9a004,TIMED-OUT,Not Applicable,2024-07-16T11:13:51.902000Z,,,2024-07-23T17:26:06.149408Z,627135,,50,Information Technology,"Shell scripting, Version control, Virtualisation, Debugging, Functional testing, Unit testing, Background processing, Search technologies",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),35,Male,White,France,Canada,Canada,French,No,Full-Time
66965c30f06adc39b9bba681,5f011910f1a82a26078ed6dd,TIMED-OUT,Not Applicable,2024-07-16T11:40:37.581000Z,,,2024-07-23T17:26:06.180384Z,625529,,232,Information Technology,"Cloud computing, Shell scripting, Debugging, Functional testing, Unit testing, Database management",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),33,Male,White,Spain,Spain,Spain,Spanish,Yes,Full-Time
